id	genero	edad	colegio	estrato	ingles	curso	pregrado	semestre	uso_carrera	frecuencia_ocio	frecuencia_academico	baby	please	Thank you	sorry	Hello	Goodbye	Bitch	Break	Brainstorming	Bot	Match	Influencer	Like	Crush	Dealer	Random	Ship	Troll	Mainstream	Freak	Hater	Follower	Brother	Feedback	Feeling	Fuck	Shit	Damn	Hype	Marketplace	What	Why	Where	When	Who	How	Whatever	Wherever	whenever	Whoever	however	Always	Sugar_daddy	Sugar_baby	Babe	Ok	Lol	Btw	Wait	Nice	Maybe	Omg	yes	not	wtf	idk	anyway	not_worry	but	so	spoiler	crazy	shut_up	slay	honey	cunt	loser	man	love	no_way	because	help	of_course	weird	blue_jean	round_point	dude	love_you	otros	total	medio	frec1	frec2	frec3	frec4	frec5	frec6	frec7	frec8	frec9	frec10	frec11	total	razon1	razon2	razon3	razon4	razon5	razon6	razon7
179	0	24	1	2	1	5	3	8	2	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	3	3	3	3	3	3	3	3	3	3	3	33	3	3	3	3	2	3	3
180	0	24	1	5	1	5	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	3	3	3	3	3	2	2	1	3	2	2	27	3	2	1	1	1	1	2
181	0	24	1	3	1	3	3	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	2	2	2	2	2	2	2	2	2	22	3	3	1	1	1	1	1
182	0	23	1	3	2	5	0	8	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	2	2	2	2	1	1	2	2	2	2	20	1	2	1	1	1	1	1
183	1	23	0	3	0	3	1	4	1	2	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	3	3	3	3	2	1	1	1	2	3	3	25	3	3	3	1	2	2	3
184	1	19	0	1	0	1	1	4	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	3	3	3	3	3	3	1	1	3	3	3	29	2	3	3	1	1	1	2
185	0	24	1	5	0	1	1	5	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	2	1	2	3	1	2	1	1	2	2	19	3	3	1	1	1	1	2
186	1	25	0	3	1	1	0	4	1	2	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	3	3	3	3	3	1	1	1	2	2	3	25	1	1	2	1	2	1	3
187	1	27	0	1	0	0	1	8	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	3	3	3	3	3	1	1	3	3	3	29	2	1	1	1	1	1	3
188	1	33	0	3	0	6	1	10	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	1	1	2	1	1	1	1	2	1	2	14	1	1	1	1	1	1	3
189	1	24	0	3	2	0	1	4	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	2	3	3	3	3	2	2	2	1	3	3	3	28	1	1	1	1	1	1	3
190	0	27	0	4	1	1	1	10	0	2	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	2	2	1	2	1	1	1	1	2	2	3	18	2	2	1	1	1	2	1
191	2	24	0	3	1	4	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1
192	0	20	0	2	0	1	1	6	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	2	2	2	2	2	2	2	2	2	2	2	22	1	1	1	2	2	2	2
193	0	53	0	3	0	2	1	10	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	2	2	2	2	1	1	1	3	1	1	18	1	1	1	1	1	1	2
194	0	22	1	1	1	1	1	7	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	2	2	2	2	2	1	1	1	3	3	3	22	1	2	2	1	1	1	3
195	1	26	0	2	0	5	1	8	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	3	3	1	2	3	2	1	1	3	1	3	23	1	1	1	1	1	1	2
196	1	20	0	3	1	2	1	6	1	2	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	3	3	3	1	1	1	1	3	3	3	25	1	3	1	1	1	1	3
197	1	22	0	2	0	2	1	7	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	2	2	2	2	2	2	2	2	2	2	2	22	1	1	1	3	3	3	1
198	1	23	0	3	1	6	1	8	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2	2	2	2	2	1	1	1	3	3	3	22	3	1	1	1	1	1	3
199	1	36	1	3	1	5	1	10	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	2	2	2	3	2	2	2	1	2	3	2	2	23	2	2	3	2	3	3	3
200	0	24	0	1	0	4	1	8	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	3	1	3	2	3	1	1	1	1	2	2	20	3	3	2	1	1	1	1
201	1	19	1	3	0	5	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	3	1	1	3	3	2	1	1	2	2	3	22	2	2	1	1	1	1	2
202	1	20	1	2	0	4	1	6	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	2	1	1	2	1	1	1	1	2	1	3	16	2	2	1	2	1	1	1
203	1	41	0	2	0	3	1	10	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	3	3	3	3	3	3	1	1	3	2	3	28	3	3	1	1	1	1	3
204	1	23	1	3	1	5	1	10	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	3	3	2	3	3	1	1	1	3	3	3	26	2	3	1	1	2	2	3
205	1	40	0	2	0	2	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1
206	0	23	0	3	1	3	1	6	0	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	3	1	1	3	3	1	1	1	3	3	3	23	3	1	1	1	1	1	3
207	1	21	0	1	0	4	1	7	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	3	2	2	3	2	1	1	1	3	3	3	24	2	3	3	1	2	2	2
208	1	23	0	3	0	5	1	10	1	2	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	3	3	3	3	2	2	1	1	3	3	3	27	2	3	3	1	1	1	2
209	1	30	0	2	1	2	1	6	1	2	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	3	3	3	3	2	2	1	1	3	3	3	27	2	1	1	1	1	1	3
210	1	22	1	3	1	5	1	10	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	1	3	3	1	3	1	2	1	1	3	2	3	23	3	3	1	1	1	1	3
211	1	24	0	2	0	3	1	6	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	1	1	1	3	1	1	1	1	1	2	2	2	16	3	1	1	1	1	1	2
212	0	27	0	1	0	1	1	4	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1
213	0	24	1	3	1	5	2	4	2	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	3	3	3	3	3	2	1	1	3	3	3	28	1	2	1	1	1	1	2
214	0	20	0	4	1	2	2	5	2	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	2	1	3	2	1	1	1	3	2	2	21	1	3	1	1	1	1	2
215	0	24	0	1	0	4	2	5	2	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	2	3	3	3	1	1	1	1	3	3	2	23	2	2	2	1	1	1	1
216	1	20	1	3	1	3	2	4	2	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	1	2	1	2	1	1	1	1	3	3	1	17	1	1	1	1	1	1	3
217	0	32	0	2	0	1	2	5	2	1	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	2	2	2	2	2	2	2	2	2	2	22	2	3	3	3	3	3	3
218	0	21	0	2	1	6	2	6	1	2	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	3	3	3	3	3	1	1	1	3	2	2	25	1	1	1	1	1	1	3
219	1	21	1	4	1	4	2	4	2	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	2	3	3	3	3	2	3	3	1	3	3	3	30	2	2	2	1	1	1	3
220	1	22	0	2	1	5	2	5	2	2	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	2	3	3	1	3	2	2	2	3	3	3	3	28	1	1	1	1	1	1	3
221	1	23	1	2	1	2	2	5	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	3	3	3	3	2	3	1	2	3	3	3	29	1	1	1	1	1	1	3
222	1	22	0	1	1	3	2	5	2	2	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	2	2	2	2	2	1	1	1	2	2	2	19	2	2	1	1	1	1	3
223	0	22	0	2	1	2	2	4	2	2	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	30	0	3	2	2	3	3	2	1	1	3	3	3	26	1	3	2	1	2	2	3
224	1	24	0	2	0	5	2	6	2	2	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	2	2	1	2	1	1	1	1	1	1	3	16	1	1	1	1	1	1	1
225	1	23	1	3	1	5	2	8	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	3	3	1	3	1	2	1	1	2	2	2	21	3	2	1	1	1	1	2
226	0	23	0	3	1	5	2	8	2	2	2	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	2	3	2	2	3	1	3	2	1	3	3	25	3	3	1	2	2	2	3
227	1	21	1	2	1	5	2	8	1	0	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	3	3	2	3	3	3	1	1	3	3	3	28	2	1	1	1	1	1	3
228	1	22	0	3	1	6	2	8	2	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	3	3	2	3	3	2	1	1	3	3	3	27	2	3	2	1	1	1	3
229	0	23	1	3	2	6	2	8	2	2	2	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	3	3	2	3	2	1	2	1	3	3	3	26	1	3	3	3	1	1	3
230	1	22	0	4	0	4	2	7	2	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	2	3	3	2	3	3	3	1	1	3	3	3	28	3	3	3	1	1	1	3
231	1	30	0	3	0	3	2	7	0	2	2	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	43	0	3	3	3	3	1	1	1	1	3	1	1	21	2	1	1	1	1	1	3
232	0	26	0	3	1	4	2	8	2	2	2	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	3	3	3	3	3	1	2	2	3	3	3	29	2	2	1	1	1	1	3
233	1	26	0	4	0	5	2	7	2	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	2	3	3	3	3	3	1	1	1	3	3	2	26	2	2	2	1	1	1	2
234	1	23	1	2	1	5	2	7	2	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	3	3	3	1	1	1	1	3	3	3	25	1	3	1	1	3	3	3
235	1	21	0	3	0	3	2	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	2	3	2	3	1	1	1	1	3	3	3	23	3	3	1	1	1	1	3
236	1	25	0	1	0	4	2	9	2	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	3	3	1	3	1	2	1	1	3	2	3	23	1	1	1	1	1	1	2
237	0	25	0	2	2	5	2	8	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	3	3	3	3	2	1	1	1	2	3	3	25	3	2	1	1	1	1	3
238	1	28	0	5	2	5	2	10	2	2	2	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	3	3	3	3	3	3	3	3	3	3	3	33	3	3	3	1	1	1	1
